,index,index.1,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min), HRCur (bpm), longitude, latitude, Stroke500mPace (sec/500m), Power (watts), DragFactor, DriveLength (meters), StrokeDistance (meters), DriveTime (ms), StrokeRecoveryTime (ms), AverageDriveForce (lbs), PeakDriveForce (lbs), lapIdx, WorkoutState, ElapsedTime (sec),cum_dist, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo
162,162,162,1731007761.3,1473.9,22.0,154.0,0.0,0.0,156.53474253268212,86.58062508266083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,473.7000000476837,1473.9,3.138731952291274,0.0,0.0,1.0,170,236.1289774981659,0.0,0.0,154.0,0.0,0.0,0.0,142,146,160,167,180,192,86.58062508266083,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.138731952291274
163,163,163,1731007764.3,1484.3000000000002,21.0,153.0,0.0,0.0,152.31940429241607,93.98811721660904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,476.7000000476837,1484.3000000000002,3.225806451612903,0.0,0.0,1.0,171,268.53747776174015,0.0,0.0,153.0,0.0,0.0,0.0,142,146,160,167,180,192,93.98811721660904,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.225806451612903
164,164,164,1731007767.3,1494.8000000000002,21.0,153.0,0.0,0.0,147.2752926289844,119.43982078394784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,479.7000000476837,1494.8000000000002,3.494060097833683,0.0,0.0,1.0,172,341.25663081127954,0.0,0.0,153.0,0.0,0.0,0.0,142,146,160,167,180,192,119.43982078394784,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.494060097833683
165,165,165,1731007769.8,1503.5,21.0,150.0,0.0,0.0,143.68162337308527,119.43982078394784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,482.2000000476837,1503.5,3.494060097833683,0.0,0.0,1.0,173,341.25663081127954,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,119.43982078394784,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.494060097833683
166,166,166,1731007772.8,1513.9,22.0,150.0,0.0,0.0,143.20660011387693,117.45882783414554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,485.2000000476837,1513.9,3.4746351633078527,0.0,0.0,1.0,174,320.3422577294878,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,117.45882783414554,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.4746351633078527
167,167,167,1731007775.3,1522.5,21.0,150.0,0.0,0.0,144.2570120572873,114.56865299373746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,487.7000000476837,1522.5,3.445899379738112,0.0,0.0,1.0,175,327.33900855353556,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,114.56865299373746,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.445899379738112
168,168,168,1731007778.3,1533.0,21.0,150.0,0.0,0.0,143.78545141545976,116.48474440388372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,490.7000000476837,1533.0,3.465003465003465,0.0,0.0,1.0,176,332.81355543966777,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,116.48474440388372,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.465003465003465
169,169,169,1731007781.3,1543.8000000000002,21.0,150.0,0.0,0.0,142.49601156294298,123.53747621848429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,493.7000000476837,1543.8000000000002,3.53356890459364,0.0,0.0,1.0,177,352.964217767098,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,123.53747621848429,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.53356890459364
170,170,170,1731007783.8,1552.6,21.0,150.0,0.0,0.0,140.92006002004015,123.53747621848429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,496.2000000476837,1552.6,3.53356890459364,0.0,0.0,1.0,178,352.964217767098,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,123.53747621848429,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.53356890459364
171,171,171,1731007786.8,1563.4,22.0,150.0,0.0,0.0,140.30539333534796,127.55102040816328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,499.2000000476837,1563.4,3.571428571428572,0.0,0.0,1.0,179,347.86641929499075,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,127.55102040816328,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.571428571428572
172,172,172,1731007789.3,1572.2,22.0,150.0,0.0,0.0,140.5065949445987,127.55102040816328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,501.7000000476837,1572.2,3.571428571428572,0.0,0.0,1.0,180,347.86641929499075,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,127.55102040816328,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.571428571428572
173,173,173,1731007792.3,1583.0,22.0,150.0,0.0,0.0,140.94398862078313,123.79976376628116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,504.7000000476837,1583.0,3.536067892503536,0.0,0.0,1.0,181,337.635719362585,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,123.79976376628116,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.536067892503536
174,174,174,1731007794.8,1591.7,22.0,150.0,0.0,0.0,141.43852310273445,123.79976376628116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,507.2000000476837,1591.7,3.536067892503536,0.0,0.0,1.0,182,337.635719362585,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,123.79976376628116,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.536067892503536
175,175,175,1731007797.8,1602.5,21.0,150.0,0.0,0.0,141.11469049449232,123.01511971842172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,510.2000000476837,1602.5,3.5285815102328866,0.0,0.0,1.0,183,351.471770624062,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,123.01511971842172,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5285815102328866
176,176,176,1731007800.3,1611.4,22.0,151.0,0.0,0.0,140.45125890598555,127.00593131633616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,512.7000000476837,1611.4,3.566333808844508,0.0,0.0,1.0,184,346.3798126809168,0.0,0.0,151.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,127.00593131633616,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.566333808844508
177,177,177,1731007803.3,1622.3000000000002,22.0,151.0,0.0,0.0,140.0879825126743,129.20511979613713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,515.7000000476837,1622.3000000000002,3.5868005738880915,0.0,0.0,1.0,185,352.37759944401034,0.0,0.0,151.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,129.20511979613713,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5868005738880915
178,178,178,1731007806.3,1633.0,21.0,151.0,0.0,0.0,139.8012152437947,127.00593131633616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,518.7000000476837,1633.0,3.566333808844508,0.0,0.0,1.0,186,362.8740894752462,0.0,0.0,151.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,127.00593131633616,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.566333808844508
179,179,179,1731007808.8,1641.9,21.0,152.0,0.0,0.0,139.88490855976454,127.00593131633616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,521.2000000476837,1641.9,3.566333808844508,0.0,0.0,1.0,187,362.8740894752462,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,127.00593131633616,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.566333808844508
180,180,180,1731007811.8,1652.8000000000002,21.0,152.0,0.0,0.0,139.95263547746302,128.65059214324157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,524.2000000476837,1652.8000000000002,3.5816618911174785,0.0,0.0,1.0,188,367.5731204092616,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,128.65059214324157,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5816618911174785
181,181,181,1731007814.8,1663.6,22.0,152.0,0.0,0.0,139.59013504424342,128.65059214324157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,527.2000000476837,1663.6,3.5816618911174785,0.0,0.0,1.0,189,350.86525129974973,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,128.65059214324157,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5816618911174785
182,182,182,1731007817.3,1672.5,22.0,152.0,0.0,0.0,139.4903437534027,128.65059214324157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,529.7000000476837,1672.5,3.5816618911174785,0.0,0.0,1.0,190,350.86525129974973,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,128.65059214324157,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5816618911174785
183,183,183,1731007820.3,1683.4,22.0,152.0,0.0,0.0,138.95887098838708,130.8879440517852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,532.7000000476837,1683.4,3.6023054755043225,0.0,0.0,1.0,191,356.9671201412324,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,130.8879440517852,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.6023054755043225
184,184,184,1731007822.8,1692.6,22.0,152.0,0.0,0.0,138.09631862210583,130.8879440517852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,535.2000000476837,1692.6,3.6023054755043225,0.0,0.0,1.0,192,356.9671201412324,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,130.8879440517852,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.6023054755043225
185,185,185,1731007825.8,1703.7,22.0,152.0,0.0,0.0,137.34835636353313,137.3143566001489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,538.2000000476837,1703.7,3.660322108345535,0.0,0.0,1.0,193,374.49369981858786,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,137.3143566001489,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.660322108345535
186,186,186,1731007828.3,1712.9,22.0,152.0,0.0,0.0,136.6551534526439,137.3143566001489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,540.7000000476837,1712.9,3.660322108345535,0.0,0.0,1.0,194,374.49369981858786,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,137.3143566001489,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.660322108345535
187,187,187,1731007830.8,1722.1,22.0,153.0,0.0,0.0,136.127649276779,137.3143566001489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,543.2000000476837,1722.1,3.660322108345535,0.0,0.0,1.0,195,374.49369981858786,0.0,0.0,153.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,137.3143566001489,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.660322108345535
188,188,188,1731007833.8,1733.3000000000002,22.0,153.0,0.0,0.0,135.89804045555545,140.37474351689437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,546.2000000476837,1733.3000000000002,3.687315634218289,0.0,0.0,1.0,196,382.8402095915301,0.0,0.0,153.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,140.37474351689437,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.687315634218289
189,189,189,1731007836.3,1742.4,22.0,154.0,0.0,0.0,135.39382298604835,140.37474351689437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,548.7000000476837,1742.4,3.687315634218289,0.0,0.0,1.0,197,382.8402095915301,0.0,0.0,154.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,140.37474351689437,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.687315634218289
190,190,190,1731007839.3,1753.8000000000002,22.0,154.0,0.0,0.0,135.04823390329736,142.57132813708554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,551.7000000476837,1753.8000000000002,3.7064492216456633,0.0,0.0,1.0,198,388.83089491932424,0.0,0.0,154.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.57132813708554,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.7064492216456633
191,191,191,1731007841.8,1762.8000000000002,22.0,154.0,0.0,0.0,135.0093204188071,142.57132813708554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,554.2000000476837,1762.8000000000002,3.7064492216456633,0.0,0.0,1.0,199,388.83089491932424,0.0,0.0,154.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.57132813708554,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.7064492216456633
192,192,192,1731007844.8,1774.1,22.0,155.0,0.0,0.0,134.96209066371017,141.93908370253652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,557.2000000476837,1774.1,3.700962250185048,0.0,0.0,1.0,200,387.10659191600865,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,141.93908370253652,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.700962250185048
193,193,193,1731007847.3,1783.3000000000002,22.0,155.0,0.0,0.0,134.76887912719062,141.93908370253652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,559.7000000476837,1783.3000000000002,3.700962250185048,0.0,0.0,1.0,201,387.10659191600865,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,141.93908370253652,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.700962250185048
194,194,194,1731007850.3,1794.6,22.0,155.0,0.0,0.0,135.19694856394747,142.2547375908144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,562.7000000476837,1794.6,3.703703703703704,0.0,0.0,1.0,202,387.96746615676653,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.2547375908144,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.703703703703704
195,195,195,1731007852.8,1803.7,22.0,155.0,0.0,0.0,136.00413384335863,142.2547375908144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,565.2000000476837,1803.7,3.703703703703704,0.0,0.0,1.0,203,387.96746615676653,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.2547375908144,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.703703703703704
196,196,196,1731007855.8,1814.7,21.0,155.0,0.0,0.0,136.7408719262527,132.8883804606452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,568.2000000476837,1814.7,3.6205648081100654,0.0,0.0,1.0,204,379.68108703041486,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,132.8883804606452,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.6205648081100654
197,197,197,1731007858.3,1823.6,21.0,155.0,0.0,0.0,138.17316343682333,132.8883804606452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,570.7000000476837,1823.6,3.6205648081100654,0.0,0.0,1.0,205,379.68108703041486,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,132.8883804606452,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.6205648081100654
198,198,198,1731007861.3,1834.3,21.0,156.0,0.0,0.0,139.7674740716912,132.31269152784256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,573.7000000476837,1834.3,3.615328994938539,0.0,0.0,1.0,206,378.0362615081216,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,132.31269152784256,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.615328994938539
199,199,199,1731007864.3,1845.0,21.0,156.0,0.0,0.0,140.4817263148102,123.01511971842172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,576.7000000476837,1845.0,3.5285815102328866,0.0,0.0,1.0,207,351.471770624062,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,123.01511971842172,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5285815102328866
200,200,200,1731007866.8,1853.8,21.0,156.0,0.0,0.0,141.1914145556812,123.01511971842172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,579.2000000476837,1853.8,3.5285815102328866,0.0,0.0,1.0,208,351.471770624062,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,123.01511971842172,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5285815102328866
201,201,201,1731007869.8,1864.6,21.0,156.0,0.0,0.0,141.0922078015637,126.19410609526096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,582.2000000476837,1864.6,3.5587188612099645,0.0,0.0,1.0,209,360.5545888436028,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,126.19410609526096,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5587188612099645
202,202,202,1731007872.3,1873.4,21.0,156.0,0.0,0.0,140.31281527203265,126.19410609526096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,584.7000000476837,1873.4,3.5587188612099645,0.0,0.0,1.0,210,360.5545888436028,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,126.19410609526096,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5587188612099645
203,203,203,1731007875.3,1884.1,22.0,156.0,0.0,0.0,140.29719329205392,127.27808679097176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,587.7000000476837,1884.1,3.5688793718772307,0.0,0.0,1.0,211,347.12205488446847,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,127.27808679097176,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5688793718772307
204,204,204,1731007877.8,1892.8,21.0,156.0,0.0,0.0,140.74293058355187,124.0627943379826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,590.2000000476837,1892.8,3.538570417551309,0.0,0.0,1.0,212,354.4651266799503,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,124.0627943379826,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.538570417551309
205,205,205,1731007880.8,1903.2,22.0,156.0,0.0,0.0,143.0718564365309,119.43982078394784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,593.2000000476837,1903.2,3.494060097833683,0.0,0.0,1.0,213,325.74496577440317,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,119.43982078394784,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.494060097833683
206,206,206,1731007883.8,1912.8,21.0,156.0,0.0,0.0,147.4929203229943,111.31537924931057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,596.2000000476837,1912.8,3.4129692832764507,0.0,0.0,1.0,214,318.04394071231593,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,111.31537924931057,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.4129692832764507
207,207,207,1731007886.8,1921.6,21.0,157.0,0.0,0.0,158.5956552072356,89.24275407603257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,599.2000000476837,1921.6,3.170577045022194,0.0,0.0,1.0,215,254.97929736009306,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,89.24275407603257,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.170577045022194
208,208,208,1731007889.8,1930.0,20.0,157.0,0.0,0.0,173.90233247396768,71.11399936352687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,602.2000000476837,1930.0,2.9394473838918285,0.0,0.0,1.0,216,213.34199809058063,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,71.11399936352687,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.9394473838918285
209,209,209,1731007893.3,1938.7,18.0,157.0,0.0,0.0,191.0428621669676,43.358600740433886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,605.7000000476837,1938.7,2.4925224327018944,0.0,0.0,1.0,217,144.52866913477962,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,43.358600740433886,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.4925224327018944
210,210,210,1731007895.8,1944.7,18.0,156.0,0.0,0.0,201.7757658757561,43.358600740433886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,608.2000000476837,1944.7,2.4925224327018944,0.0,0.0,1.0,218,144.52866913477962,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,43.358600740433886,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.4925224327018944
211,211,211,1731007898.8,1952.5,20.0,156.0,0.0,0.0,203.63477923600297,41.28728897969724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,611.2000000476837,1952.5,2.4521824423737124,0.0,0.0,1.0,219,123.86186693909171,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,41.28728897969724,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.4521824423737124
212,212,212,1731007901.8,1960.3,20.0,153.0,0.0,0.0,195.77936718557064,46.98522538593195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,614.2000000476837,1960.3,2.560163850486431,0.0,0.0,1.0,220,140.95567615779584,0.0,0.0,153.0,0.0,0.0,0.0,142,146,160,167,180,192,46.98522538593195,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.560163850486431
213,213,213,1731007904.8,1968.4,20.0,152.0,0.0,0.0,190.3289318715875,50.23055105354275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,617.2000000476837,1968.4,2.6178010471204187,0.0,0.0,1.0,221,150.69165316062825,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,50.23055105354275,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.6178010471204187
214,214,214,1731007907.8,1976.3,21.0,152.0,0.0,0.0,186.6269218332598,54.21619247175119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,620.2000000476837,1976.3,2.6852846401718584,0.0,0.0,1.0,222,154.90340706214624,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,54.21619247175119,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.6852846401718584
215,215,215,1731007910.8,1983.7,21.0,149.0,0.0,0.0,189.6448773773898,50.86704470565968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,623.2000000476837,1983.7,2.6288117770767614,0.0,0.0,1.0,223,145.33441344474193,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,50.86704470565968,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.6288117770767614
216,216,216,1731007913.8,1990.4,20.0,147.0,0.0,0.0,204.85822627763315,40.86496734589744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,626.2000000476837,1990.4,2.443792766373412,0.0,0.0,1.0,224,122.59490203769232,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,40.86496734589744,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.443792766373412
